"ANO","NIVEL","CODMUNRES","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F"
2015,"MUNICIPIO",4308805,NA,0.686,NA,NA
2015,"MUNICIPIO",4108502,NA,0.67,NA,NA
2015,"MUNICIPIO",5103908,NA,0.67,NA,NA
2015,"MUNICIPIO",4108502,NA,0.652,NA,NA
2015,"MUNICIPIO",5103908,NA,0.652,NA,NA
2015,"MUNICIPIO",2802502,NA,0.645,NA,NA
2015,"MUNICIPIO",3516903,NA,0.747,NA,NA
2015,"MUNICIPIO",2304608,NA,0.568,NA,NA
2015,"MUNICIPIO",4308854,NA,0.733,NA,NA
2015,"MUNICIPIO",2911303,NA,0.559,NA,NA
2015,"MUNICIPIO",3517000,NA,0.717,NA,NA
2015,"MUNICIPIO",4308904,NA,0.746,NA,NA
2015,"MUNICIPIO",2204402,NA,0.548,NA,NA
2015,"MUNICIPIO",2702900,NA,0.536,NA,NA
2015,"MUNICIPIO",4309001,NA,0.721,NA,NA
2015,"MUNICIPIO",3127354,NA,0.679,NA,NA
2015,"MUNICIPIO",3517109,NA,0.735,NA,NA
2015,"MUNICIPIO",2911402,NA,0.593,NA,NA
2015,"MUNICIPIO",5004007,NA,0.721,NA,NA
2015,"MUNICIPIO",2606101,NA,0.604,NA,NA
2015,"MUNICIPIO",5103957,NA,0.71,NA,NA
2015,"MUNICIPIO",4309050,NA,0.714,NA,NA
2015,"MUNICIPIO",2104305,NA,0.604,NA,NA
2015,"MUNICIPIO",4108551,NA,0.675,NA,NA
2015,"MUNICIPIO",3127370,NA,0.647,NA,NA
2015,"MUNICIPIO",3127388,NA,0.716,NA,NA
2015,"MUNICIPIO",2606200,NA,0.651,NA,NA
2015,"MUNICIPIO",5208400,NA,0.703,NA,NA
2015,"MUNICIPIO",5208509,NA,0.76,NA,NA
2015,"MUNICIPIO",5208608,NA,0.727,NA,NA
2015,"MUNICIPIO",1503093,NA,0.56,NA,NA
2015,"MUNICIPIO",5208707,NA,0.799,NA,NA
2015,"MUNICIPIO",2404200,NA,0.638,NA,NA
2015,"MUNICIPIO",5208806,NA,0.694,NA,NA
2015,"MUNICIPIO",1708304,NA,0.621,NA,NA
2015,"MUNICIPIO",5208905,NA,0.709,NA,NA
2015,"MUNICIPIO",1709005,NA,0.576,NA,NA
2015,"MUNICIPIO",5209101,NA,0.725,NA,NA
2015,"MUNICIPIO",4108601,NA,0.731,NA,NA
2015,"MUNICIPIO",4108650,NA,0.641,NA,NA
2015,"MUNICIPIO",3127404,NA,0.683,NA,NA
2015,"MUNICIPIO",2104404,NA,0.568,NA,NA
2015,"MUNICIPIO",2911501,NA,0.576,NA,NA
2015,"MUNICIPIO",3127503,NA,0.606,NA,NA
2015,"MUNICIPIO",3127602,NA,0.681,NA,NA
2015,"MUNICIPIO",5209150,NA,0.674,NA,NA
2015,"MUNICIPIO",2104503,NA,0.565,NA,NA
2015,"MUNICIPIO",4206009,NA,0.747,NA,NA
2015,"MUNICIPIO",2404309,NA,0.592,NA,NA
2015,"MUNICIPIO",2104552,NA,0.629,NA,NA
2015,"MUNICIPIO",2104602,NA,0.572,NA,NA
2015,"MUNICIPIO",1101005,NA,0.596,NA,NA
2015,"MUNICIPIO",3202256,NA,0.694,NA,NA
2015,"MUNICIPIO",2104628,NA,0.544,NA,NA
2015,"MUNICIPIO",2911600,NA,0.643,NA,NA
2015,"MUNICIPIO",2104651,NA,0.521,NA,NA
2015,"MUNICIPIO",2104677,NA,0.569,NA,NA
2015,"MUNICIPIO",3127701,NA,0.727,NA,NA
2015,"MUNICIPIO",2304657,NA,0.57,NA,NA
2015,"MUNICIPIO",2104701,NA,0.57,NA,NA
2015,"MUNICIPIO",2802601,NA,0.577,NA,NA
2015,"MUNICIPIO",2104800,NA,0.609,NA,NA
2015,"MUNICIPIO",4309100,NA,0.764,NA,NA
2015,"MUNICIPIO",4309126,NA,0.685,NA,NA
2015,"MUNICIPIO",4309159,NA,0.634,NA,NA
2015,"MUNICIPIO",4108700,NA,0.658,NA,NA
2015,"MUNICIPIO",2606309,NA,0.595,NA,NA
2015,"MUNICIPIO",2304707,NA,0.559,NA,NA
2015,"MUNICIPIO",2304806,NA,0.585,NA,NA
2015,"MUNICIPIO",3127800,NA,0.604,NA,NA
2015,"MUNICIPIO",4206108,NA,0.736,NA,NA
2015,"MUNICIPIO",2606408,NA,0.634,NA,NA
2015,"MUNICIPIO",4309209,NA,0.736,NA,NA
2015,"MUNICIPIO",4206207,NA,0.757,NA,NA
2015,"MUNICIPIO",2304905,NA,0.633,NA,NA
2015,"MUNICIPIO",2404408,NA,0.664,NA,NA
2015,"MUNICIPIO",3127909,NA,0.731,NA,NA
2015,"MUNICIPIO",4309258,NA,0.758,NA,NA
2015,"MUNICIPIO",4206306,NA,0.754,NA,NA
2015,"MUNICIPIO",3202306,NA,0.703,NA,NA
2015,"MUNICIPIO",2204501,NA,0.65,NA,NA
2015,"MUNICIPIO",4309308,NA,0.73,NA,NA
2015,"MUNICIPIO",3517208,NA,0.739,NA,NA
2015,"MUNICIPIO",3517307,NA,0.728,NA,NA
2015,"MUNICIPIO",3517406,NA,0.724,NA,NA
2015,"MUNICIPIO",4108809,NA,0.724,NA,NA
2015,"MUNICIPIO",3517406,NA,0.753,NA,NA
2015,"MUNICIPIO",4108809,NA,0.753,NA,NA
2015,"MUNICIPIO",4108908,NA,0.693,NA,NA
2015,"MUNICIPIO",2304954,NA,0.617,NA,NA
2015,"MUNICIPIO",1301654,NA,0.532,NA,NA
2015,"MUNICIPIO",1100106,NA,0.657,NA,NA
2015,"MUNICIPIO",2911659,NA,0.569,NA,NA
2015,"MUNICIPIO",2404507,NA,0.626,NA,NA
2015,"MUNICIPIO",4108957,NA,0.669,NA,NA
2015,"MUNICIPIO",2911709,NA,0.673,NA,NA
2015,"MUNICIPIO",3128006,NA,0.686,NA,NA
2015,"MUNICIPIO",3128105,NA,0.679,NA,NA
2015,"MUNICIPIO",3517505,NA,0.725,NA,NA
2015,"MUNICIPIO",3517604,NA,0.675,NA,NA
2015,"MUNICIPIO",3301850,NA,0.698,NA,NA
2015,"MUNICIPIO",4109005,NA,0.702,NA,NA
2015,"MUNICIPIO",5209200,NA,0.697,NA,NA
2015,"MUNICIPIO",4309407,NA,0.765,NA,NA
2015,"MUNICIPIO",4109104,NA,0.719,NA,NA
2015,"MUNICIPIO",3517703,NA,0.718,NA,NA
2015,"MUNICIPIO",2506301,NA,0.673,NA,NA
2015,"MUNICIPIO",3517802,NA,0.719,NA,NA
2015,"MUNICIPIO",3517901,NA,0.698,NA,NA
2015,"MUNICIPIO",4109203,NA,0.698,NA,NA
2015,"MUNICIPIO",3517901,NA,0.737,NA,NA
2015,"MUNICIPIO",4109203,NA,0.737,NA,NA
2015,"MUNICIPIO",3128204,NA,0.623,NA,NA
2015,"MUNICIPIO",4206405,NA,0.623,NA,NA
2015,"MUNICIPIO",3128204,NA,0.751,NA,NA
2015,"MUNICIPIO",4206405,NA,0.751,NA,NA
2015,"MUNICIPIO",2305001,NA,0.609,NA,NA
2015,"MUNICIPIO",3128253,NA,0.677,NA,NA
2015,"MUNICIPIO",1709302,NA,0.741,NA,NA
2015,"MUNICIPIO",5209291,NA,0.687,NA,NA
2015,"MUNICIPIO",2305100,NA,0.637,NA,NA
2015,"MUNICIPIO",4206504,NA,0.751,NA,NA
2015,"MUNICIPIO",3128303,NA,0.701,NA,NA
2015,"MUNICIPIO",3128402,NA,0.677,NA,NA
2015,"MUNICIPIO",4309506,NA,0.737,NA,NA
2015,"MUNICIPIO",5209408,NA,0.637,NA,NA
2015,"MUNICIPIO",3518008,NA,0.732,NA,NA
2015,"MUNICIPIO",4109302,NA,0.677,NA,NA
2015,"MUNICIPIO",3518107,NA,0.713,NA,NA
2015,"MUNICIPIO",5104104,NA,0.703,NA,NA
2015,"MUNICIPIO",3202405,NA,0.731,NA,NA
2015,"MUNICIPIO",4109401,NA,0.731,NA,NA
2015,"MUNICIPIO",4109500,NA,0.587,NA,NA
2015,"MUNICIPIO",3128501,NA,0.652,NA,NA
2015,"MUNICIPIO",3518206,NA,0.763,NA,NA
2015,"MUNICIPIO",3518305,NA,0.731,NA,NA
2015,"MUNICIPIO",2911808,NA,0.558,NA,NA
2015,"MUNICIPIO",3518404,NA,0.798,NA,NA
2015,"MUNICIPIO",4109609,NA,0.717,NA,NA
2015,"MUNICIPIO",3128600,NA,0.69,NA,NA
2015,"MUNICIPIO",3518503,NA,0.687,NA,NA
2015,"MUNICIPIO",3518602,NA,0.719,NA,NA
2015,"MUNICIPIO",2204550,NA,0.508,NA,NA
2015,"MUNICIPIO",5209457,NA,0.652,NA,NA
2015,"MUNICIPIO",3518701,NA,0.751,NA,NA
2015,"MUNICIPIO",4206603,NA,0.73,NA,NA
2015,"MUNICIPIO",3518800,NA,0.763,NA,NA
2015,"MUNICIPIO",4206652,NA,0.717,NA,NA
2015,"MUNICIPIO",3518859,NA,0.743,NA,NA
2015,"MUNICIPIO",3128709,NA,0.751,NA,NA
2015,"MUNICIPIO",5004106,NA,0.675,NA,NA
2015,"MUNICIPIO",3128808,NA,0.683,NA,NA
2015,"MUNICIPIO",2104909,NA,0.625,NA,NA
2015,"MUNICIPIO",3128907,NA,0.693,NA,NA
2015,"MUNICIPIO",5104203,NA,0.705,NA,NA
2015,"MUNICIPIO",3129004,NA,0.674,NA,NA
2015,"MUNICIPIO",3129103,NA,0.68,NA,NA
2015,"MUNICIPIO",2506400,NA,0.556,NA,NA
2015,"MUNICIPIO",2506509,NA,0.625,NA,NA
2015,"MUNICIPIO",1503101,NA,0.509,NA,NA
2015,"MUNICIPIO",1709500,NA,0.759,NA,NA
2015,"MUNICIPIO",3518909,NA,0.697,NA,NA
2015,"MUNICIPIO",4309555,NA,0.749,NA,NA
2015,"MUNICIPIO",5209606,NA,0.694,NA,NA
2015,"MUNICIPIO",3129202,NA,0.657,NA,NA
2015,"MUNICIPIO",2911857,NA,0.563,NA,NA
2015,"MUNICIPIO",3519006,NA,0.727,NA,NA
2015,"MUNICIPIO",4307104,NA,0.687,NA,NA
2015,"MUNICIPIO",4206702,NA,0.758,NA,NA
2015,"MUNICIPIO",4309571,NA,0.616,NA,NA
2015,"MUNICIPIO",2305209,NA,0.597,NA,NA
2015,"MUNICIPIO",5209705,NA,0.597,NA,NA
2015,"MUNICIPIO",2305209,NA,0.706,NA,NA
2015,"MUNICIPIO",5209705,NA,0.706,NA,NA
2015,"MUNICIPIO",5209804,NA,0.677,NA,NA
2015,"MUNICIPIO",3519055,NA,0.793,NA,NA
2015,"MUNICIPIO",4109658,NA,0.683,NA,NA
2015,"MUNICIPIO",2305233,NA,0.658,NA,NA
2015,"MUNICIPIO",4309605,NA,0.783,NA,NA
2015,"MUNICIPIO",3519071,NA,0.756,NA,NA
2015,"MUNICIPIO",2204600,NA,0.599,NA,NA
2015,"MUNICIPIO",4309654,NA,0.643,NA,NA
2015,"MUNICIPIO",1301704,NA,0.605,NA,NA
2015,"MUNICIPIO",4309704,NA,0.605,NA,NA
2015,"MUNICIPIO",1301704,NA,0.738,NA,NA
2015,"MUNICIPIO",4309704,NA,0.738,NA,NA
2015,"MUNICIPIO",2105005,NA,0.535,NA,NA
2015,"MUNICIPIO",3519105,NA,0.745,NA,NA
2015,"MUNICIPIO",5209903,NA,0.644,NA,NA
2015,"MUNICIPIO",3519204,NA,0.733,NA,NA
2015,"MUNICIPIO",2911907,NA,0.574,NA,NA
2015,"MUNICIPIO",3129301,NA,0.654,NA,NA
2015,"MUNICIPIO",3519253,NA,0.674,NA,NA
2015,"MUNICIPIO",2606507,NA,0.528,NA,NA
2015,"MUNICIPIO",4109708,NA,0.71,NA,NA
2015,"MUNICIPIO",4309753,NA,0.652,NA,NA
2015,"MUNICIPIO",2305266,NA,0.577,NA,NA
2015,"MUNICIPIO",3519303,NA,0.703,NA,NA
2015,"MUNICIPIO",2703007,NA,0.518,NA,NA
2015,"MUNICIPIO",3202454,NA,0.647,NA,NA
2015,"MUNICIPIO",4109757,NA,0.685,NA,NA
2015,"MUNICIPIO",3129400,NA,0.657,NA,NA
2015,"MUNICIPIO",3129509,NA,0.718,NA,NA
2015,"MUNICIPIO",4309803,NA,0.739,NA,NA
2015,"MUNICIPIO",3129608,NA,0.614,NA,NA
2015,"MUNICIPIO",4206751,NA,0.725,NA,NA
2015,"MUNICIPIO",2305308,NA,0.608,NA,NA
2015,"MUNICIPIO",2506608,NA,0.586,NA,NA
2015,"MUNICIPIO",2912004,NA,0.611,NA,NA
2015,"MUNICIPIO",2912103,NA,0.625,NA,NA
2015,"MUNICIPIO",4206801,NA,0.708,NA,NA
2015,"MUNICIPIO",2912202,NA,0.591,NA,NA
2015,"MUNICIPIO",2912301,NA,0.584,NA,NA
2015,"MUNICIPIO",2305332,NA,0.606,NA,NA
2015,"MUNICIPIO",2606606,NA,0.552,NA,NA
2015,"MUNICIPIO",2912400,NA,0.616,NA,NA
2015,"MUNICIPIO",2912509,NA,0.584,NA,NA
2015,"MUNICIPIO",4109807,NA,0.726,NA,NA
2015,"MUNICIPIO",2912608,NA,0.511,NA,NA
2015,"MUNICIPIO",3519402,NA,0.74,NA,NA
2015,"MUNICIPIO",3129657,NA,0.591,NA,NA
2015,"MUNICIPIO",3129707,NA,0.706,NA,NA
2015,"MUNICIPIO",3202504,NA,0.726,NA,NA
2015,"MUNICIPIO",4309902,NA,0.724,NA,NA
2015,"MUNICIPIO",2606705,NA,0.58,NA,NA
2015,"MUNICIPIO",4206900,NA,0.737,NA,NA
2015,"MUNICIPIO",2912707,NA,0.558,NA,NA
2015,"MUNICIPIO",2912806,NA,0.614,NA,NA
2015,"MUNICIPIO",4309951,NA,0.638,NA,NA
2015,"MUNICIPIO",3519501,NA,0.708,NA,NA
2015,"MUNICIPIO",2912905,NA,0.576,NA,NA
2015,"MUNICIPIO",3129806,NA,0.704,NA,NA
2015,"MUNICIPIO",4310009,NA,0.765,NA,NA
2015,"MUNICIPIO",2913002,NA,0.585,NA,NA
2015,"MUNICIPIO",3519600,NA,0.747,NA,NA
2015,"MUNICIPIO",3202553,NA,0.622,NA,NA
2015,"MUNICIPIO",2913101,NA,0.602,NA,NA
2015,"MUNICIPIO",3129905,NA,0.674,NA,NA
2015,"MUNICIPIO",3130002,NA,0.675,NA,NA
2015,"MUNICIPIO",3519709,NA,0.71,NA,NA
2015,"MUNICIPIO",2913200,NA,0.636,NA,NA
2015,"MUNICIPIO",2305357,NA,0.616,NA,NA
2015,"MUNICIPIO",4207007,NA,0.741,NA,NA
2015,"MUNICIPIO",3130051,NA,0.624,NA,NA
2015,"MUNICIPIO",4109906,NA,0.666,NA,NA
2015,"MUNICIPIO",2105104,NA,0.546,NA,NA
2015,"MUNICIPIO",3519808,NA,0.72,NA,NA
2015,"MUNICIPIO",2913309,NA,0.631,NA,NA
2015,"MUNICIPIO",2305407,NA,0.606,NA,NA
2015,"MUNICIPIO",3202603,NA,0.729,NA,NA
2015,"MUNICIPIO",2404606,NA,0.55,NA,NA
2015,"MUNICIPIO",3519907,NA,0.736,NA,NA
2015,"MUNICIPIO",2703106,NA,0.564,NA,NA
2015,"MUNICIPIO",2913408,NA,0.614,NA,NA
2015,"MUNICIPIO",3520004,NA,0.727,NA,NA
2015,"MUNICIPIO",2502607,NA,0.61,NA,NA
2015,"MUNICIPIO",3520103,NA,0.768,NA,NA
2015,"MUNICIPIO",3130101,NA,0.698,NA,NA
2015,"MUNICIPIO",2105153,NA,0.569,NA,NA
2015,"MUNICIPIO",2105203,NA,0.614,NA,NA
2015,"MUNICIPIO",1503200,NA,0.595,NA,NA
2015,"MUNICIPIO",1503309,NA,0.547,NA,NA
2015,"MUNICIPIO",2606804,NA,0.665,NA,NA
2015,"MUNICIPIO",3520202,NA,0.711,NA,NA
2015,"MUNICIPIO",3130200,NA,0.651,NA,NA
2015,"MUNICIPIO",2913457,NA,0.574,NA,NA
2015,"MUNICIPIO",2703205,NA,0.568,NA,NA
2015,"MUNICIPIO",4310108,NA,0.721,NA,NA
2015,"MUNICIPIO",3301876,NA,0.761,NA,NA
2015,"MUNICIPIO",2913507,NA,0.552,NA,NA
2015,"MUNICIPIO",3520301,NA,0.726,NA,NA
2015,"MUNICIPIO",2606903,NA,0.598,NA,NA
2015,"MUNICIPIO",4110003,NA,0.758,NA,NA
2015,"MUNICIPIO",3130309,NA,0.707,NA,NA
2015,"MUNICIPIO",5004304,NA,0.662,NA,NA
2015,"MUNICIPIO",2305506,NA,0.677,NA,NA
2015,"MUNICIPIO",4110052,NA,0.677,NA,NA
2015,"MUNICIPIO",2305506,NA,0.703,NA,NA
2015,"MUNICIPIO",4110052,NA,0.703,NA,NA
2015,"MUNICIPIO",3130408,NA,0.714,NA,NA
2015,"MUNICIPIO",4310207,NA,0.781,NA,NA
2015,"MUNICIPIO",3520426,NA,0.725,NA,NA
2015,"MUNICIPIO",2802700,NA,0.562,NA,NA
2015,"MUNICIPIO",2607604,NA,0.653,NA,NA
2015,"MUNICIPIO",2204659,NA,0.563,NA,NA
2015,"MUNICIPIO",3520442,NA,0.812,NA,NA
2015,"MUNICIPIO",3520400,NA,0.756,NA,NA
2015,"MUNICIPIO",2913606,NA,0.69,NA,NA
2015,"MUNICIPIO",4207106,NA,0.738,NA,NA
2015,"MUNICIPIO",3130507,NA,0.68,NA,NA
2015,"MUNICIPIO",4310306,NA,0.73,NA,NA
2015,"MUNICIPIO",2506707,NA,0.557,NA,NA
2015,"MUNICIPIO",4207205,NA,0.667,NA,NA
2015,"MUNICIPIO",4110078,NA,0.622,NA,NA
2015,"MUNICIPIO",4310330,NA,0.764,NA,NA
2015,"MUNICIPIO",3130556,NA,0.553,NA,NA
2015,"MUNICIPIO",4207304,NA,0.765,NA,NA
2015,"MUNICIPIO",4110102,NA,0.66,NA,NA
2015,"MUNICIPIO",4207403,NA,0.713,NA,NA
2015,"MUNICIPIO",4310363,NA,0.743,NA,NA
2015,"MUNICIPIO",2105302,NA,0.731,NA,NA
2015,"MUNICIPIO",4110201,NA,0.6,NA,NA
2015,"MUNICIPIO",5209937,NA,0.692,NA,NA
2015,"MUNICIPIO",2607000,NA,0.523,NA,NA
2015,"MUNICIPIO",4110300,NA,0.523,NA,NA
2015,"MUNICIPIO",2607000,NA,0.705,NA,NA
2015,"MUNICIPIO",4110300,NA,0.705,NA,NA
2015,"MUNICIPIO",3130606,NA,0.692,NA,NA
2015,"MUNICIPIO",3130655,NA,0.61,NA,NA
2015,"MUNICIPIO",4207502,NA,0.777,NA,NA
2015,"MUNICIPIO",3520509,NA,0.788,NA,NA
2015,"MUNICIPIO",2305605,NA,0.632,NA,NA
2015,"MUNICIPIO",4310405,NA,0.632,NA,NA
2015,"MUNICIPIO",2305605,NA,0.693,NA,NA
2015,"MUNICIPIO",4310405,NA,0.693,NA,NA
2015,"MUNICIPIO",3520608,NA,0.761,NA,NA
2015,"MUNICIPIO",3130705,NA,0.674,NA,NA
2015,"MUNICIPIO",4110409,NA,0.674,NA,NA
2015,"MUNICIPIO",3130705,NA,0.724,NA,NA
2015,"MUNICIPIO",4110409,NA,0.724,NA,NA
2015,"MUNICIPIO",3520707,NA,0.751,NA,NA
2015,"MUNICIPIO",5209952,NA,0.701,NA,NA
2015,"MUNICIPIO",2802809,NA,0.58,NA,NA
2015,"MUNICIPIO",5104500,NA,0.661,NA,NA
2015,"MUNICIPIO",2506806,NA,0.592,NA,NA
2015,"MUNICIPIO",3130804,NA,0.697,NA,NA
2015,"MUNICIPIO",2607109,NA,0.608,NA,NA
2015,"MUNICIPIO",4310413,NA,0.673,NA,NA
2015,"MUNICIPIO",2913705,NA,0.565,NA,NA
2015,"MUNICIPIO",1503408,NA,0.572,NA,NA
2015,"MUNICIPIO",2703304,NA,0.484,NA,NA
2015,"MUNICIPIO",3130903,NA,0.658,NA,NA
2015,"MUNICIPIO",3131000,NA,0.702,NA,NA
2015,"MUNICIPIO",2204709,NA,0.624,NA,NA
2015,"MUNICIPIO",5210000,NA,0.72,NA,NA
2015,"MUNICIPIO",3131109,NA,0.664,NA,NA
2015,"MUNICIPIO",5004403,NA,0.681,NA,NA
2015,"MUNICIPIO",3520806,NA,0.759,NA,NA
2015,"MUNICIPIO",4207577,NA,0.795,NA,NA
2015,"MUNICIPIO",3131158,NA,0.665,NA,NA
2015,"MUNICIPIO",5210109,NA,0.701,NA,NA
2015,"MUNICIPIO",3131208,NA,0.693,NA,NA
2015,"MUNICIPIO",2404705,NA,0.603,NA,NA
2015,"MUNICIPIO",2305654,NA,0.579,NA,NA
2015,"MUNICIPIO",3131307,NA,0.771,NA,NA
2015,"MUNICIPIO",2305704,NA,0.606,NA,NA
2015,"MUNICIPIO",3520905,NA,0.727,NA,NA
2015,"MUNICIPIO",4310439,NA,0.728,NA,NA
2015,"MUNICIPIO",2913804,NA,0.55,NA,NA
2015,"MUNICIPIO",3521002,NA,0.719,NA,NA
2015,"MUNICIPIO",3521101,NA,0.753,NA,NA
2015,"MUNICIPIO",3131406,NA,0.696,NA,NA
2015,"MUNICIPIO",2913903,NA,0.67,NA,NA
2015,"MUNICIPIO",3521150,NA,0.73,NA,NA
2015,"MUNICIPIO",2914000,NA,0.549,NA,NA
2015,"MUNICIPIO",4207601,NA,0.736,NA,NA
2015,"MUNICIPIO",4110508,NA,0.652,NA,NA
2015,"MUNICIPIO",5210158,NA,0.696,NA,NA
2015,"MUNICIPIO",5104526,NA,0.727,NA,NA
2015,"MUNICIPIO",2204808,NA,0.63,NA,NA
2015,"MUNICIPIO",4310462,NA,0.791,NA,NA
2015,"MUNICIPIO",1301803,NA,0.481,NA,NA
2015,"MUNICIPIO",1503457,NA,0.489,NA,NA
2015,"MUNICIPIO",2607208,NA,0.619,NA,NA
2015,"MUNICIPIO",5210208,NA,0.743,NA,NA
2015,"MUNICIPIO",4110607,NA,0.706,NA,NA
2015,"MUNICIPIO",4207650,NA,0.759,NA,NA
2015,"MUNICIPIO",3521200,NA,0.703,NA,NA
2015,"MUNICIPIO",2305803,NA,0.618,NA,NA
2015,"MUNICIPIO",3521309,NA,0.749,NA,NA
2015,"MUNICIPIO",4207684,NA,0.66,NA,NA
2015,"MUNICIPIO",2607307,NA,0.55,NA,NA
2015,"MUNICIPIO",2404804,NA,0.679,NA,NA
2015,"MUNICIPIO",1709807,NA,0.573,NA,NA
2015,"MUNICIPIO",2305902,NA,0.573,NA,NA
2015,"MUNICIPIO",1709807,NA,0.62,NA,NA
2015,"MUNICIPIO",2305902,NA,0.62,NA,NA
2015,"MUNICIPIO",3131505,NA,0.686,NA,NA
2015,"MUNICIPIO",4207700,NA,0.738,NA,NA
2015,"MUNICIPIO",2914109,NA,0.59,NA,NA
2015,"MUNICIPIO",1400282,NA,0.652,NA,NA
2015,"MUNICIPIO",2306009,NA,0.652,NA,NA
2015,"MUNICIPIO",1400282,NA,0.582,NA,NA
2015,"MUNICIPIO",2306009,NA,0.582,NA,NA
2015,"MUNICIPIO",4110656,NA,0.707,NA,NA
2015,"MUNICIPIO",3521408,NA,0.776,NA,NA
2015,"MUNICIPIO",4207759,NA,0.722,NA,NA
2015,"MUNICIPIO",4310504,NA,0.691,NA,NA
2015,"MUNICIPIO",3131604,NA,0.695,NA,NA
2015,"MUNICIPIO",2914208,NA,0.576,NA,NA
2015,"MUNICIPIO",2914307,NA,0.571,NA,NA
2015,"MUNICIPIO",1301852,NA,0.613,NA,NA
2015,"MUNICIPIO",4207809,NA,0.742,NA,NA
2015,"MUNICIPIO",3521507,NA,0.713,NA,NA
2015,"MUNICIPIO",3521606,NA,0.712,NA,NA
2015,"MUNICIPIO",2914406,NA,0.599,NA,NA
2015,"MUNICIPIO",2914505,NA,0.62,NA,NA
2015,"MUNICIPIO",4110706,NA,0.726,NA,NA
2015,"MUNICIPIO",4207858,NA,0.726,NA,NA
2015,"MUNICIPIO",4110706,NA,0.707,NA,NA
2015,"MUNICIPIO",4207858,NA,0.707,NA,NA
2015,"MUNICIPIO",2306108,NA,0.605,NA,NA
2015,"MUNICIPIO",2914604,NA,0.691,NA,NA
2015,"MUNICIPIO",4110805,NA,0.665,NA,NA
2015,"MUNICIPIO",4207908,NA,0.699,NA,NA
2015,"MUNICIPIO",1503507,NA,0.559,NA,NA
2015,"MUNICIPIO",3202652,NA,0.637,NA,NA
2015,"MUNICIPIO",2204907,NA,0.582,NA,NA
2015,"MUNICIPIO",5210307,NA,0.711,NA,NA
2015,"MUNICIPIO",4208005,NA,0.771,NA,NA
2015,"MUNICIPIO",4310538,NA,0.76,NA,NA
2015,"MUNICIPIO",2506905,NA,0.613,NA,NA
2015,"MUNICIPIO",2802908,NA,0.613,NA,NA
2015,"MUNICIPIO",2506905,NA,0.642,NA,NA
2015,"MUNICIPIO",2802908,NA,0.642,NA,NA
2015,"MUNICIPIO",2803005,NA,0.556,NA,NA
2015,"MUNICIPIO",2914653,NA,0.599,NA,NA
2015,"MUNICIPIO",3521705,NA,0.693,NA,NA
2015,"MUNICIPIO",2914703,NA,0.62,NA,NA
2015,"MUNICIPIO",5210406,NA,0.719,NA,NA
2015,"MUNICIPIO",2803104,NA,0.602,NA,NA
2015,"MUNICIPIO",3131703,NA,0.756,NA,NA
2015,"MUNICIPIO",3131802,NA,0.653,NA,NA
2015,"MUNICIPIO",3131901,NA,0.73,NA,NA
2015,"MUNICIPIO",3301900,NA,0.693,NA,NA
2015,"MUNICIPIO",2914802,NA,0.712,NA,NA
2015,"MUNICIPIO",1710508,NA,0.612,NA,NA
2015,"MUNICIPIO",3132008,NA,0.628,NA,NA
2015,"MUNICIPIO",3132107,NA,0.641,NA,NA
2015,"MUNICIPIO",2914901,NA,0.583,NA,NA
2015,"MUNICIPIO",1301902,NA,0.644,NA,NA
2015,"MUNICIPIO",2607406,NA,0.595,NA,NA
2015,"MUNICIPIO",4310553,NA,0.657,NA,NA
2015,"MUNICIPIO",2915007,NA,0.572,NA,NA
2015,"MUNICIPIO",2915106,NA,0.543,NA,NA
2015,"MUNICIPIO",2915205,NA,0.589,NA,NA
2015,"MUNICIPIO",2915304,NA,0.634,NA,NA
2015,"MUNICIPIO",3202702,NA,0.702,NA,NA
2015,"MUNICIPIO",2915353,NA,0.562,NA,NA
2015,"MUNICIPIO",3302007,NA,0.715,NA,NA
2015,"MUNICIPIO",4110904,NA,0.707,NA,NA
2015,"MUNICIPIO",3132206,NA,0.691,NA,NA
2015,"MUNICIPIO",5210562,NA,0.693,NA,NA
2015,"MUNICIPIO",5210604,NA,0.718,NA,NA
2015,"MUNICIPIO",1710706,NA,0.616,NA,NA
2015,"MUNICIPIO",3521804,NA,0.713,NA,NA
2015,"MUNICIPIO",2607505,NA,0.51,NA,NA
2015,"MUNICIPIO",2306207,NA,0.656,NA,NA
2015,"MUNICIPIO",2205003,NA,0.541,NA,NA
2015,"MUNICIPIO",4208104,NA,0.708,NA,NA
2015,"MUNICIPIO",2105351,NA,0.518,NA,NA
2015,"MUNICIPIO",3132305,NA,0.552,NA,NA
2015,"MUNICIPIO",4110953,NA,0.738,NA,NA
2015,"MUNICIPIO",2306256,NA,0.626,NA,NA
2015,"MUNICIPIO",1503606,NA,0.64,NA,NA
2015,"MUNICIPIO",2404853,NA,0.691,NA,NA
2015,"MUNICIPIO",5210802,NA,0.691,NA,NA
2015,"MUNICIPIO",2404853,NA,0.624,NA,NA
2015,"MUNICIPIO",5210802,NA,0.624,NA,NA
2015,"MUNICIPIO",4208203,NA,0.795,NA,NA
2015,"MUNICIPIO",3521903,NA,0.73,NA,NA
2015,"MUNICIPIO",3522000,NA,0.705,NA,NA
2015,"MUNICIPIO",2915403,NA,0.592,NA,NA
2015,"MUNICIPIO",3132404,NA,0.787,NA,NA
